timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1530020273165,13,Secured Login SOAP Request,200,,Number of Users 1-46,text,true,,525,629,38,38,13,0,0
1530020273213,35,Secured Login SOAP Request,200,,Number of Users 1-84,text,true,,525,629,38,38,35,0,2
1530020273229,27,Secured Login SOAP Request,200,,Number of Users 1-62,text,true,,525,629,38,38,27,0,0
1530020273280,16,Secured Login SOAP Request,200,,Number of Users 1-85,text,true,,525,629,39,39,16,0,1
1530020273296,15,Secured Login SOAP Request,200,,Number of Users 1-63,text,true,,525,629,39,39,15,0,0
1530020273351,18,Secured Login SOAP Request,200,,Number of Users 1-86,text,true,,525,629,40,40,18,0,1
1530020273362,18,Secured Login SOAP Request,200,,Number of Users 1-47,text,true,,525,629,40,40,18,0,1
1530020273394,13,Secured Login SOAP Request,200,,Number of Users 1-64,text,true,,525,629,39,39,12,0,0
1530020273413,14,Secured Login SOAP Request,200,,Number of Users 1-87,text,true,,525,629,40,40,14,0,0
1530020273461,13,Secured Login SOAP Request,200,,Number of Users 1-48,text,true,,525,629,40,40,13,0,0
1530020273481,14,Secured Login SOAP Request,200,,Number of Users 1-88,text,true,,525,629,40,40,14,0,1
1530020273491,13,Secured Login SOAP Request,200,,Number of Users 1-65,text,true,,525,629,40,40,12,0,0
1530020273559,37,Secured Login SOAP Request,200,,Number of Users 1-66,text,true,,525,629,41,41,37,0,0
1530020273555,42,Secured Login SOAP Request,200,,Number of Users 1-89,text,true,,525,629,41,41,42,0,2
1530020273594,17,Secured Login SOAP Request,200,,Number of Users 1-49,text,true,,525,629,41,41,17,0,1
1530020273613,14,Secured Login SOAP Request,200,,Number of Users 1-90,text,true,,525,629,41,41,13,0,0
1530020273658,33,Secured Login SOAP Request,200,,Number of Users 1-67,text,true,,525,629,41,41,33,0,0
1530020273694,19,Secured Login SOAP Request,200,,Number of Users 1-91,text,true,,525,629,42,42,19,0,1
